severity,issue,language,file,line,pair_id,details,english_question,translated_question
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,123,6341e0dd,matched=मराठीत भाषांतर,"List the IDs of households that have an asset index of 27 and no reported animal care workers, ordered by their ID.","या प्रश्नाचे मराठीत भाषांतर करा:
२७ च्या मालमत्ता निर्देशांक असलेल्या आणि कोणतेही प्राणी संगोपन कामगार नोंदवलेले नसलेल्या कुटुंबांच्या आयडी यादी करा, त्यांच्या आयडी नुसार क्रमवारी लावा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,124,8839b1e9,matched=मराठीत भाषांतर,"Identify all households with an asset index of 27 that do not have any animal care workers, sorted by their ID.","या प्रश्नाचे मराठीत भाषांतर करा:
२७ च्या आसामी निर्देशांक असलेले सर्व घरगुती ओळखा ज्यात कोणतेही पशुसंगोपन कामगार नाहीत, त्यांच्या आयडीनुसार क्रमवारी लावा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,128,d8fd89d7,matched=मराठीत भाषांतर,Provide the full social and income profiles for households that are either identified as Muslim or are involved in business activity subtype 40.,"या प्रश्नाचे मराठीत भाषांतर करा:
मुस्लिम असल्याची ओळख असलेल्या किंवा व्यवसाय क्रियेच्या उपप्रकार ४० मध्ये सहभागी असलेल्या घरांसाठी संपूर्ण सामाजिक आणि उत्पन्न प्रोफाइल्स प्रदान करा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,133,9132a51f,matched=मराठीत भाषांतर,Provide a breakdown by state and urban/rural classification of the average monthly per capita consumption and non-food expenditures.,"या प्रश्नाचे मराठीत भाषांतर करा:
राज्य आणि शहरी/ग्रामीण वर्गीकरणानुसार सरासरी मासिक प्रति व्यक्ती उपभोग आणि अन्नेतर खर्चाचे विभाजन प्रदान करा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,135,154e463f,matched=मराठीत भाषांतर,"Provide a breakdown by state and urban/rural classification of the average monthly per capita consumption and non-food expenses, focusing only on areas where the average consumption exceeds 329, sorted from highest to lowest.","या प्रश्नाचे मराठीत भाषांतर करा:
राज्य आणि शहरी/ग्रामीण वर्गीकरणानुसार सरासरी मासिक प्रति व्यक्ती उपभोग आणि अन्नेतर खर्चाचे विभाजन प्रदान करा, केवळ त्या क्षेत्रांवर लक्ष केंद्रित करा जिथे सरासरी उपभोग 329 पेक्षा जास्त आहे, उच्चतम ते निम्नतम क्रमाने क्रमवारी लावा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,137,fb4d1512,matched=मराठीत भाषांतर,Identify the rural households with either 3 or 5 workers whose monthly non-food spending exceeds 450 rupees.,"या प्रश्नाचे मराठीत भाषांतर करा:
अशा ग्रामीण कुटुंबांची ओळख करा ज्यात एकतर 3 किंवा 5 कामगार आहेत आणि ज्यांचा मासिक अन्नेतर खर्च 450 रुपयांपेक्षा जास्त आहे."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,150,9c444438,matched=मराठीत भाषांतर,"Identify the states where no urban households have a monthly non-food expenditure exceeding 5,000 rupees.","या प्रश्नाचे मराठीत भाषांतर करा:
अशा राज्यांची ओळख करा जिथे कोणत्याही शहरी कुटुंबांचा मासिक अन्नेतर खर्च ५,००० रुपयांपेक्षा जास्त नाही."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,165,fd1d9f91,matched=मराठीत भाषांतर,"Identify Muslim households that have recorded zero expenditure on rice consumption, listed in ascending order of their household IDs.","या प्रश्नाचे मराठीत भाषांतर करा:
शून्य तांदूळ वापर खर्च नोंदवलेल्या मुस्लिम कुटुंबांची ओळख करा, त्यांच्या कुटुंब आयडीच्या चढत्या क्रमाने सूचीबद्ध करा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,169,b1890cab,matched=मराठीत भाषांतर,"List the IDs and social group categories of the ten households with the highest total expenditure on staples like rice, wheat, and pulses.","या प्रश्नाचे मराठीत भाषांतर करा:
तांदूळ, गहू आणि डाळ यांसारख्या मुख्य अन्नधान्यांवर सर्वाधिक एकूण खर्च असलेल्या दहा कुटुंबांची आयडी आणि सामाजिक गट श्रेणी सूचीबद्ध करा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,170,1f847b64,matched=मराठीत भाषांतर,"Identify the top 10 households with the highest total spending on rice, wheat, and pulses, and include their respective caste or religious group categories.","या प्रश्नाचे मराठीत भाषांतर करा:
तांदूळ, गहू आणि डाळींवर सर्वाधिक खर्च करणाऱ्या शीर्ष 10 कुटुंबांची ओळख करून द्या आणि त्यांच्या जात किंवा धार्मिक गट श्रेणींचा समावेश करा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,175,9e9e967b,matched=मराठीत भाषांतर,Identify the household IDs for families that have an asset index of 27 and reported zero expenditure on milk.,"या प्रश्नाचे मराठीत भाषांतर करा:
२७ चा मालमत्ता निर्देशांक असलेल्या आणि दुधावर शून्य खर्च नोंदवलेल्या कुटुंबांचे घरगुती आयडी ओळखा."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,177,568931dc,matched=मराठीत भाषांतर,Identify the household IDs with an asset index of 27 that have no recorded expenditure on milk consumption.,"या प्रश्नाचे मराठीत भाषांतर करा:
२७ च्या आसामी निर्देशांक असलेल्या घरगुती आयडी ओळखा ज्यांच्याकडे दुधाच्या वापरावर कोणताही नोंदवलेला खर्च नाही."
hard,prompt_leakage,marathi,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_marathi.jsonl,178,4ee96af4,matched=मराठीत भाषांतर,Identify all households that have at least one animal care worker and a social asset index of 27.,"या प्रश्नाचे मराठीत भाषांतर करा:
अशा सर्व घरांना ओळखा ज्यात किमान एक प्राणी संगोपन कामगार आहे आणि ज्यांचा सामाजिक मालमत्ता निर्देशांक २७ आहे."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,4,a1d8e0fc,matched=மொழிபெயர்க்கவும்,"Provide the asset index and secondary social network contact types for households from the OBC category that have recorded utility consumption, sorted by their wealth status.","பின்வரும் வினவலை மொழிபெயர்க்கவும்:
பயன்பாட்டு நுகர்வு பதிவு செய்துள்ள OBC வகுப்பைச் சேர்ந்த குடும்பங்களுக்கான சொத்து குறியீட்டு மற்றும் இரண்டாம் நிலை சமூக வலைப்பின்னல் தொடர்பு வகைகளை வழங்கவும், அவற்றின் செல்வ நிலையின்படி வரிசைப்படுத்தவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,7,d6239d2a,matched=மொழிபெயர்க்கவும்,Provide a breakdown by caste and religion group showing the average monthly per capita consumption and the total number of households for each category.,"இந்த வினவலை மொழிபெயர்க்கவும்:
சாதி மற்றும் மதக் குழுக்களின் அடிப்படையில் ஒரு பிரிவினையை வழங்கவும், ஒவ்வொரு வகைக்கும் சராசரி மாதாந்திர தனிநபர் நுகர்வு மற்றும் மொத்த குடும்பங்களின் எண்ணிக்கையைக் காட்டுகிறது."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,9,6bcd3563,matched=மொழிபெயர்க்கவும்,Identify the household IDs for families that have an asset index of 27 and maintain a specific type of social network contact.,"இந்த வினவலை மொழிபெயர்க்கவும்:
27 என்ற சொத்து குறியீட்டைக் கொண்ட குடும்பங்களின் வீட்டு அடையாளங்களை அடையாளம் காணவும், மேலும் ஒரு குறிப்பிட்ட வகையான சமூக வலைப்பின்னல் தொடர்பைப் பேணுகின்றன."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,31,8705db64,matched=மொழிபெயர்க்கவும்,"Provide a state-wise breakdown of average per capita consumption and total non-food spending, categorized by whether or not the villages have available health facilities.","இந்த வினாவை மொழிபெயர்க்கவும்:
சராசரி தனிநபர் நுகர்வு மற்றும் மொத்த உணவு அல்லாத செலவினங்களின் மாநில வாரியான பிரிவினையை வழங்குங்கள், இது கிராமங்களில் உடல்நல வசதிகள் கிடைக்கின்றனவா இல்லையா என்பதை வகைப்படுத்தி."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,32,0d11cbfc,matched=மொழிபெயர்க்கவும்,"Provide a breakdown by state and health facility availability of the average monthly per capita consumption and total non-food spending, focusing only on areas where average consumption exceeds 329 and ranking the results by total expenditure.","இந்த வினவலை மொழிபெயர்க்கவும்:
சராசரி நுகர்வு 329 ஐ விட அதிகமாக உள்ள பகுதிகளில் மட்டும் கவனம் செலுத்தி, மாநிலம் மற்றும் சுகாதார வசதி கிடைப்பதன் அடிப்படையில் சராசரி மாதாந்திர தனிநபர் நுகர்வு மற்றும் மொத்த உணவு அல்லாத செலவினங்களின் பிரிவினையை வழங்கவும், மேலும் முடிவுகளை மொத்த செலவினத்தின் அடிப்படையில் வரிசைப்படுத்தவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,39,f4ecfd72,matched=மொழிபெயர்க்கவும்,"Identify the top 10 rural neighborhoods in Uttar Pradesh with the highest average monthly per capita consumption, noting whether each has access to a village health facility.","இந்த வினவலை மொழிபெயர்க்கவும்:
உத்தரப் பிரதேசத்தில் மிக உயர்ந்த சராசரி மாதாந்திர தனிநபர் நுகர்வு கொண்ட முதல் 10 கிராமப்புற பகுதிகளை அடையாளம் காணவும், ஒவ்வொன்றுக்கும் கிராம சுகாதார வசதி உள்ளதா என்பதைக் குறிப்பிடவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,40,e3720743,matched=தமிழில் மொழிபெயர்க்க,"Identify the top 10 rural neighborhoods in Uttar Pradesh with the highest average monthly per capita consumption, noting whether they have access to a village health facility.","இந்த வினவலைத் தமிழில் மொழிபெயர்க்கவும்:
உத்தரப் பிரதேசத்தில் அதிக சராசரி மாதாந்திர தனிநபர் நுகர்வு உள்ள முதல் 10 கிராமப்புற பகுதிகளை அடையாளம் காணவும், அவற்றுக்கு கிராம சுகாதார வசதி உள்ளதா என்பதையும் குறிப்பிடவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,48,6701182a,matched=மொழிபெயர்க்கவும்,"Identify all rural areas that have both school and health facilities available, sorted by their geography ID.","இந்த வினவலை மொழிபெயர்க்கவும்:
பள்ளி மற்றும் சுகாதார வசதிகள் இரண்டும் உள்ள அனைத்து கிராமப்புற பகுதிகளையும் அவற்றின் புவியியல் அடையாள எண்ணின் படி வரிசைப்படுத்தி அடையாளம் காணவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,51,f97c8cdd,matched=மொழிபெயர்க்கவும்,"Identify the geographical IDs for areas that either have a village health facility or report a monthly per capita consumption exceeding 3,667, sorted numerically.","பின்வரும் வினவலை மொழிபெயர்க்கவும்:
ஒரு கிராம சுகாதார வசதி உள்ள அல்லது மாதாந்திர தனிநபர் நுகர்வு 3,667 ஐ விட அதிகமாக இருக்கும் பகுதிகளின் புவியியல் ஐடிகளை அடையாளம் காணவும், எண்ணளவில் வரிசைப்படுத்தவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,73,a6daed7c,matched=தமிழில் மொழிபெயர்க்க,Identify the household IDs for families with an asset index of 27 where only one Gauna date has been recorded.,"இந்த வினவலைத் தமிழில் மொழிபெயர்க்கவும்:
சொத்து குறியீட்டு மதிப்பு 27 உள்ள குடும்பங்களின் வீட்டு ஐடிகளை அடையாளம் காணவும், அங்கு ஒரே ஒரு கௌனா தேதி மட்டுமே பதிவு செய்யப்பட்டுள்ளது."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,102,b26ec94a,matched=மொழிபெயர்க்கவும்,"Identify all households that either fall into the highest asset index category or have children whose school enrollment status is unrecorded, sorted by their household ID.","இந்த வினவலை மொழிபெயர்க்கவும்:
மிக உயர்ந்த சொத்து குறியீட்டு வகையில் அடங்கும் அல்லது பள்ளி சேர்க்கை நிலை பதிவு செய்யப்படாத குழந்தைகளைக் கொண்ட அனைத்து குடும்பங்களையும் அடையாளம் காணவும், அவற்றின் குடும்ப அடையாள எண்ணின் படி வரிசைப்படுத்தவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,108,a15d93e7,matched=மொழிபெயர்க்கவும்,"Provide a breakdown by caste and religion group showing the average household income, total outstanding loans, and the count of animal care workers for each group.","இந்த வினவலை மொழிபெயர்க்கவும்:
சாதி மற்றும் மதக் குழுக்கள் அடிப்படையில் ஒவ்வொரு குழுவிற்கும் சராசரி குடும்ப வருமானம், மொத்த நிலுவைக் கடன்கள் மற்றும் விலங்கு பராமரிப்பு தொழிலாளர்களின் எண்ணிக்கை ஆகியவற்றைக் காட்டும் விவரங்களை வழங்கவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,110,90dc0b7d,matched=மொழிபெயர்க்கவும்,"Identify all OBC households with an asset index of 17 that have at least one recorded income source and a maximum outstanding loan amount of exactly 50,000 rupees, sorted by their household ID.","இந்த வினவலை மொழிபெயர்க்கவும்:
17 சொத்து குறியீட்டைக் கொண்ட அனைத்து OBC குடும்பங்களையும் அடையாளம் காணவும், அவை குறைந்தபட்சம் ஒரு பதிவுசெய்யப்பட்ட வருமான ஆதாரத்தையும், அதிகபட்சமாக சரியாக 50,000 ரூபாய் நிலுவை கடன் தொகையையும் கொண்டிருக்க வேண்டும், அவற்றின் குடும்ப அடையாள எண்ணின்படி வரிசைப்படுத்தப்பட்டு."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,114,f2b3ef63,matched=மொழிபெயர்க்கவும்,"Provide the household IDs and total outstanding loan amounts for all OBC households, ordered from highest to lowest asset index.","கீழ்க்கண்ட வினாவை மொழிபெயர்க்கவும்:
எல்லா OBC குடும்பங்களுக்கும் வீட்டு அடையாளங்கள் மற்றும் மொத்த நிலுவை கடன் தொகைகளை வழங்கவும், மிக உயர்ந்த முதல் குறைந்த சொத்து குறியீட்டின் படி வரிசைப்படுத்தவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,122,8ac2066a,matched=மொழிபெயர்க்கவும்,Identify the household IDs for families that have an asset index of 27 and no members working in animal care.,"இந்த வினவலை மொழிபெயர்க்கவும்:
27 சொத்து குறியீட்டைக் கொண்ட மற்றும் விலங்கு பராமரிப்பில் உறுப்பினர்கள் யாரும் பணியாற்றாத குடும்பங்களுக்கான வீட்டு அடையாளங்களை அடையாளம் காணவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,129,f9899e65,matched=மொழிபெயர்க்கவும்,"Identify all households that either belong to the Muslim social group or are involved in business activity subtype 40, sorted by their ID.","இந்த வினவலை மொழிபெயர்க்கவும்:
முஸ்லீம் சமூகக் குழுவைச் சேர்ந்த அல்லது வணிக நடவடிக்கை துணைவகை 40-ல் ஈடுபட்டுள்ள அனைத்து குடும்பங்களையும் அவற்றின் அடையாள எண் வாரியாக வரிசைப்படுத்தி அடையாளம் காணவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,154,eb0de056,matched=தமிழில் மொழிபெயர்க்க,"Identify the states and district codes where households either spend more than 50,000 rupees monthly or employ five animal care workers.","இந்த வினவலைத் தமிழில் மொழிபெயர்க்கவும்:
மாதத்திற்கு 50,000 ரூபாய்க்கும் மேல் செலவழிக்கும் அல்லது ஐந்து விலங்கு பராமரிப்பு தொழிலாளர்களை வேலைக்கு அமர்த்தும் குடும்பங்கள் இருக்கும் மாநிலங்கள் மற்றும் மாவட்டக் குறியீடுகளை அடையாளம் காணவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,155,06426722,matched=தமிழில் மொழிபெயர்க்க,"Identify the states and district codes where households either spend more than 60,000 rupees monthly or employ five animal care workers.","இந்த வினவலைத் தமிழில் மொழிபெயர்க்கவும்:
மாதத்திற்கு 60,000 ரூபாய்க்கும் மேல் செலவழிக்கும் அல்லது ஐந்து விலங்கு பராமரிப்பு தொழிலாளர்களை வேலைக்கு அமர்த்தும் குடும்பங்கள் இருக்கும் மாநிலங்களையும் மாவட்டக் குறியீடுகளையும் அடையாளம் காணவும்."
hard,prompt_leakage,tamil,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_tamil.jsonl,169,b1890cab,matched=மொழிபெயர்க்கவும்,"List the IDs and social group categories of the ten households with the highest total expenditure on staples like rice, wheat, and pulses.","பின்வரும் வினவலை மொழிபெயர்க்கவும்:
அரிசி, கோதுமை மற்றும் பருப்பு போன்ற அடிப்படை பொருட்களில் அதிக மொத்த செலவு செய்த பத்து குடும்பங்களின் ஐடிகள் மற்றும் சமூகக் குழு வகைகளை பட்டியலிடுங்கள்."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,3,c8f78b4a,matched=తెలుగులో అనువదించ,"Provide the asset index and secondary social network contact types for Christian households, ordered from highest to lowest wealth.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
క్రైస్తవ గృహాల కోసం ఆస్తి సూచిక మరియు ద్వితీయ సామాజిక నెట్వర్క్ సంప్రదింపు రకాలను అందించండి, అత్యధికం నుండి తక్కువ సంపద వరకు క్రమబద్ధీకరించబడింది."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,4,a1d8e0fc,matched=తెలుగులో అనువదించ,"Provide the asset index and secondary social network contact types for households from the OBC category that have recorded utility consumption, sorted by their wealth status.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
యుటిలిటీ వినియోగాన్ని నమోదు చేసిన గృహాల కోసం వారి సంపద స్థితి ప్రకారం క్రమబద్ధీకరించబడిన ఆస్తి సూచిక మరియు ద్వితీయ సామాజిక నెట్వర్క్ సంప్రదింపు రకాలను అందించండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,6,5316d550,matched=తెలుగులో అనువదించ,Provide a breakdown of the average household asset index and total household count for each of the eight caste and religious categories.,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
ఎనిమిది జాతి మరియు మత వర్గాలకు సగటు గృహ ఆస్తి సూచిక మరియు మొత్తం గృహాల సంఖ్య వివరణను అందించండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,7,d6239d2a,matched=తెలుగులో అనువదించ,Provide a breakdown by caste and religion group showing the average monthly per capita consumption and the total number of households for each category.,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
జాతి మరియు మత సమూహాల ప్రకారం విభజనను అందించండి, ప్రతి వర్గానికి సగటు నెలవారీ తలసరి వినియోగం మరియు మొత్తం గృహాల సంఖ్యను చూపించండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,9,6bcd3563,matched=తెలుగులో అనువదించ,Identify the household IDs for families that have an asset index of 27 and maintain a specific type of social network contact.,"ఈ ప్రశ్నను తెలుగులో అనువదించండి:
27 ఆస్తి సూచిక ఉన్న కుటుంబాల హౌస్హోల్డ్ IDలను గుర్తించండి మరియు నిర్దిష్ట రకం సామాజిక నెట్వర్క్ కనెక్ట్ ను కలిగి ఉన్న కుటుంబాలు."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,11,6abea354,matched=తెలుగులో అనువదించ,"Identify households with an asset index of 27 and a specific type of social network contact, ranked by their total monthly consumption expenditure.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
27 ఆస్తి సూచిక మరియు నిర్దిష్ట రకం సామాజిక నెట్వర్క్ సంపర్కం కలిగిన గృహాలను గుర్తించండి, వారి మొత్తం నెలవారీ వినియోగ వ్యయం ప్రకారం ర్యాంక్ చేయబడతాయి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,12,705af9c7,matched=తెలుగులో అనువదించ,"List the household IDs and their corresponding caste or religious categories, ordered by their asset index.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
ఆస్తి సూచిక ప్రకారం క్రమబద్ధీకరించబడిన, ఇంటి గుర్తింపు సంఖ్యలు మరియు వాటి సంబంధిత కులం లేదా మత వర్గాలను జాబితా చేయండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,13,7a933c3f,matched=అనువదించండి,"List the household IDs and their corresponding caste or religious group categories, ordered by their asset index.","ఈ ప్రశ్నను తెలుగులోకి అనువదించండి:
గృహ సంఖ్యలు మరియు వాటి సంబంధిత కులం లేదా మత సమూహాల వర్గాలను, వారి ఆస్తి సూచిక ప్రకారం క్రమబద్ధీకరించి జాబితా చేయండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,14,8ac75a12,matched=తెలుగులో అనువదించ,"List the household IDs and their respective social categories for households that spend more than 300 rupees on average per month, ordered by their asset index from highest to lowest.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
సగటున నెలకు 300 రూపాయల కంటే ఎక్కువ ఖర్చు చేసే గృహాల గుర్తింపు సంఖ్యలు మరియు వాటి సామాజిక వర్గాలను, వారి ఆస్తి సూచిక ప్రకారం అత్యధికం నుండి తక్కువ వరకు క్రమంలో జాబితా చేయండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,17,47e7c1a0,matched=తెలుగులో అనువదించ,"Identify the top 10 Muslim households with the highest average monthly expenditures, specifically those whose spending exceeds the overall national average.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
మొత్తం జాతీయ సగటు కంటే ఎక్కువ ఖర్చు చేసే, అత్యధిక సగటు నెలవారీ ఖర్చులు ఉన్న మొదటి 10 ముస్లిం గృహాలను గుర్తించండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,18,818d4aec,matched=తెలుగులో అనువదించ,"Provide the social ID, caste or religious group, and household asset index for all households where a Gauna ceremony has taken place.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
గౌనా వేడుక జరిగిన అన్ని గృహాలకు సామాజిక గుర్తింపు, కులం లేదా మత సమూహం మరియు గృహ ఆస్తి సూచికను అందించండి."
